Source,Target
28412,25540
28424,6302
28435,23211
28440,321289
28444,19095
28458,72387
28477,5596
28495,302505
28495,251958
28495,37999
28511,17961
28518,18641
28547,16825
28558,47640
28559,20377
28567,22743
28578,17249
28586,15749
28586,4983
28604,5121
28625,5121
28631,23734
28637,12909
28644,24022
28664,21305
28671,28495
28671,27824
28685,22512
28698,80251
28709,18641
28721,4135
28733,26870
28734,5121
28735,4922
28738,75564
28738,6586
28738,43633
28742,25473
28784,18641
28798,18641
28805,27533
28847,13317
28847,20871
28848,19486
28850,206766
28855,22667
28855,14765
28878,25337
28878,88384
28887,24983
28892,20705
28892,4983
28904,8803
28916,27141
28934,25311
28949,18641
28952,5121
28977,29559
28977,2471
28978,2793
28979,22099
28982,15029
28996,28394
29002,28943
29004,70442
29011,10161
29029,23556
29071,346838
29071,230698
29077,915
29106,28962
29121,85744
29154,5435
29160,22743
29169,15425
29169,12139
29179,10410
29201,6222
29222,28733
29230,35673
29231,87447
29251,28470
29254,4408
29286,130452
29297,34588
29297,86977
29313,6222
29316,30226
29320,18641
29323,6485
29329,889
29331,2471
29333,14008
29335,23198
29370,29412
29380,27997
29405,20728
29406,3503
29422,13928
29425,9606
29425,28394
29444,27997
29445,28108
29462,16825
29474,29286
29478,29490
29515,29511
29523,25071
29533,27817
29542,152001
29543,4954
29553,36341
29553,59837
29553,80589
29553,12493
29553,35488
29553,32667
29553,17610
29553,75454
29559,28977
29559,38743
29566,25442
29588,37
29589,178231
29604,24199
29620,4983
29620,22946
29627,10503
29630,5209
29639,177127
29639,28231
29647,5304
29665,359156
29689,20287
29689,17571
29689,77728
29719,28099
29722,4834
29726,165315
29737,8226
29750,307
29754,29316
29757,33976
29757,30334
29757,37847
29761,5121
29782,10272
29788,6253
29799,3
29802,19798
29802,29600
29821,29632
29839,26999
29844,30048
29855,46226
29863,34123
29888,12160
29892,29553
29903,48321
29905,28477
29918,33413
29931,12734
29950,37409
29950,137162
29958,16178
29969,126540
29969,13709
29973,10228
29997,225432
29997,5558
30002,6339
30032,1069
30045,13758
30048,59551
30048,16277
30050,30222
30061,3678
30072,143203
30088,18603
30093,50534
30102,22037
30124,18641
30126,28050
30126,21686
30135,13487
30145,197479
30145,3446
30148,15853
30181,30148
30210,30135
30221,14723
30222,30050
30226,29316
30238,18827
30243,11840
30243,18052
30255,14168
30271,5121
30305,103320
30334,177934
30334,105566
30334,292535
30334,100306
30334,77160
30334,35488
30334,294916
30336,24780
30337,16777
30357,6339
30358,7292
30361,22946
30368,7081
30390,1459
30390,2411
30390,20872
30390,18038
30390,18706
30396,52328
30396,22743
30406,5121
30409,14222
30413,24508
30430,9865
30430,29553
30444,5551
30460,7865
30467,5121
30503,28047
30556,4954
30561,19792
30574,87962
30585,120621
30587,22747
30590,56104
30590,14629
30619,140246
30625,22946
30636,19478
30666,65632
30668,6588
30697,30691
30701,17249
30742,35289
30742,271157
30742,76215
30757,101650
30758,13619
30758,13562
30761,30641
30762,61448
30770,2988
30776,126909
30791,286181
30798,30513
30810,65632
30814,6339
30833,14673
30856,40682
30856,36341
30856,29553
30859,13007
30869,4428
30869,4983
30891,48624
30899,787
30899,5121
30919,30931
30942,27358
30943,18641
30947,8209
30952,18641
30961,26471
30962,26239
30964,14008
30988,22413
30996,129086
31029,14008
31032,22735
31067,974
31069,4899
31069,17062
31076,29663
31077,27646
31080,30088
31086,32064
31102,78522
31103,2573
31107,31115
31115,31107
31129,3677
31163,6491
31167,106351
31181,18641
31197,29155
31201,31077
31201,27646
31219,15318
31219,2793
31240,41093
31240,194703
31255,1488
31257,27141
31257,249
31259,31260
31260,31259
31314,31634
31325,27461
31332,9562
31368,36930
31374,52275
31378,5655
31393,1722
31405,29620
31410,25785
31410,9865
31416,25311
31416,27034
31420,5121
31425,18641
31427,165662
31456,10390
31462,4983
31473,31572
31473,28452
31487,31435
31494,33605
31495,31327
31500,16904
31500,2280
31503,18641
31531,28050
31531,45560
31531,9861
31576,35478
31580,43950
31594,29513
31594,40543
31606,13790
31637,26047
31642,5121
31664,24780
31664,22896
31664,4983
31667,28099
31691,16408
31691,29329
31691,1974
31691,4983
31694,5121
31727,31597
31786,25974
31786,867
31791,36930
31809,14008
31810,15471
31824,3832
31826,67280
31828,28078
31828,25514
31832,18641
31836,6339
31840,103246
31849,52179
31854,5121
31894,12848
31895,19906
31895,96511
31899,10121
31902,18641
31919,28185
31920,448618
31944,4983
31954,49700
31997,30185
32007,101931
32008,16274
32011,28530
32019,138907
32024,29872
32029,25609
32048,27312
32048,4983
32050,9933
32051,18641
32060,5121
32060,31338
32064,91815
32065,62001
32065,21686
32065,39444
32079,46080
32079,5121
32115,25596
32115,25397
32116,174062
32116,131
32124,55848
32126,4109
32135,18641
32137,31374
32137,14008
32138,31572
32152,131
32166,32149
32168,30742
32179,17468
32191,5980
32231,118886
32257,48390
32272,19389
32276,4983
32300,1352
32303,20112
32311,13065
32315,18641
32337,28086
32337,29036
32346,16473
32346,39735
32347,19798
32350,32795
32377,18641
32402,7034
32402,32202
32420,10228
32438,57572
32442,29639
32448,146779
32449,41312
32452,5121
32458,1385
32474,32179
32474,19900
32514,19171
32531,5675
32565,5121
32569,14457
32575,19018
32576,12372
32576,22852
32599,25337
32600,26658
32602,6339
32606,32602
32611,32139
32612,32602
32639,37411
32639,18641
32667,96913
32667,29553
32667,41566
32667,21755
32667,62001
32667,22055
32667,2502
32667,61567
32667,82395
32667,75479
32667,30882
32673,60121
32691,7373
32703,27894
32703,22568
32706,14903
32714,28150
32722,400
32731,7825
32741,11075
32758,65632
32766,1552
32783,32395
32827,4743
32830,12493
32837,247
32850,4983
32850,259228
32868,31338
32875,29286
32875,2321
32875,27358
32878,18576
32878,33877
32889,25692
32894,31997
32898,22946
32898,29620
32904,307
32915,32897
32925,32937
32937,5121
32937,32925
32939,5121
32939,30072
32949,28086
32954,5882
32956,14008
32966,24916
32979,10272
32991,31427
32995,6873
32995,174905
33010,8834
33013,131
33019,6339
33023,4062
33025,2855
33025,130649
33025,17001
33037,4227
33038,471802
33043,70910
33064,161033
33078,14284
33092,38028
33092,21686
33098,21686
33110,63109
33128,11
33131,32064
33133,14008
33163,30145
33166,4983
33170,16988
33171,19251
33194,5121
33199,26720
33213,1090
33219,21939
33219,373484
33219,106863
33219,28175
33227,10373
33230,37
33239,22743
33260,281886
33271,635
33273,30007
33276,163200
33279,5155
33296,235317
33300,5121
33308,5121
33349,28496
33408,10290
33416,5065
33440,325807
33445,38162
33445,11
33445,49298
33445,4983
33457,74959
33461,93231
33464,4983
33492,5121
33501,31258
33527,32720
33545,15418
33554,30776
33574,306412
33580,28086
33580,33554
33583,148159
33588,33880
33604,23899
33605,80589
33605,4983
33619,4662
33635,14008
33649,22743
33662,4428
33662,4983
33669,5121
33681,29553
33681,28086
33681,31102
33697,126018
33697,54221
33697,299417
33702,50339
33710,38772
33717,5121
33717,39405
33723,5121
33723,28086
33747,15520
33779,21686
33784,25407
33796,37335
33800,32685
33823,27966
33824,30890
33828,26047
33844,5121
33852,35478
33855,55868
33855,14970
33859,22946
33859,29620
33863,22946
33873,50708
33877,18576
33879,31309
33890,14615
33907,5980
33907,14503
33907,17467
33918,19958
33932,4983
33933,988
33949,26047
33971,5121
34007,12909
34009,35478
34035,33984
34053,29626
34095,125686
34097,14008
34100,47506
34104,14008
34110,1237
34124,18654
34127,167
34127,4498
34145,129755
34145,378037
34151,11349
34152,5121
34158,25442
34158,29566
34158,24512
34165,32031
34167,24990
34167,11815
34167,34495
34175,28078
34175,25514
34188,5121
34197,5121
34201,27850
34201,9126
34201,2596
34214,258213
34214,36448
34214,28291
34227,50498
34234,18560
34256,19170
34293,29757
34296,18863
34306,21305
34313,9401
34319,7114
34319,5121
34319,9206
34325,24780
34328,11330
34328,28671
34335,32164
34350,34267
34356,19611
34362,15518
34369,15520
34372,4983
34380,4572
34394,30072
34400,28086
34410,32991
34424,7489
34424,34238
34425,5121
34429,27770
34429,192087
34430,19901
34430,307
34430,250733
34430,110477
34430,390587
34443,5121
34447,278000
34452,244946
34455,5121
34462,5121
34479,18229
34493,78951
34493,152184
34495,34167
34499,7498
34515,34509
34519,33697
34520,28685
34530,98047
34530,34356
34532,30931
34548,4834
34550,36671
34557,162229
34565,10561
34566,176900
34571,5121
34572,447673
34572,75454
34572,35488
34572,2792
34572,80589
34588,17610
34588,86977
34624,34622
34638,25337
34638,88384
34644,164551
34657,72812
34670,85815
34670,4983
34685,5121
34690,34449
34695,24780
34713,4983
34732,34620
34750,22946
34760,5121
34773,35488
34791,5675
34800,69105
34802,164353
34805,1488
34809,34750
34817,32845
34827,5121
34860,34750
34860,22946
34868,2596
34873,19320
34890,39069
34902,125843
34902,33717
34904,33043
34913,18413
34932,358
34963,43077
34964,28086
34964,24916
34965,8159
34975,34965
34981,96967
34981,65911
34993,34980
34997,38617
34997,453411
34997,454037
34999,16562
35006,7034
35010,333546
35011,45270
35011,40571
35015,10373
35024,20119
35024,35488
35029,5121
35044,5121
35079,52716
35085,30742
35109,67593
35110,15764
35112,51177
35112,38612
35119,5121
35124,111959
35124,46596
35125,35128
35129,4662
35145,32280
35152,29004
35156,10481
35172,17610
35172,30742
35236,14008
35238,30334
35243,17679
35248,17610
35250,5121
35253,36930
35259,25514
35262,34579
35276,5121
35277,37619
35286,35266
35298,5121
35308,29757
35308,30334
35324,2837
35327,34974
35327,20642
35335,22946
35346,32135
35347,13758
35347,39336
35353,2596
35361,50646
35361,39049
35366,16592
35375,5121
35385,25514
35391,25596
35394,102988
35396,25189
35396,153648
35396,229989
35401,453411
35404,20119
35408,14008
35408,34579
35417,14008
35425,12493
35436,35366
35440,6588
35449,14008
35449,4662
35456,11771
35465,9886
35478,35367
35482,35788
35488,34410
35488,38162
35488,31427
35488,32991
35488,30334
35488,34597
35488,35024
35497,10503
35506,4983
35543,74090
35560,9607
35568,5121
35579,33605
35579,16184
35589,974
35592,67280
35612,19170
35629,146530
35629,7662
35678,75242
35678,89946
35693,34430
35701,53028
35707,34449
35707,33976
35713,39069
35713,10597
35715,228309
35715,38162
35719,29942
35719,21586
35742,9070
35743,169376
35752,19796
35764,35478
35787,34182
35808,38327
35809,19792
35811,5121
35815,13464
35820,18523
35820,8001
35833,5121
35833,150476
35843,20113
35845,33461
35846,8155
35854,25032
35863,37090
35863,37648
35870,12821
35920,69556
35922,10607
35928,48299
35932,1792
35945,5121
35963,29553
35963,9865
35968,14008
35971,134
35971,21787
35977,18576
35977,33877
35982,35949
35992,35905
36000,164917
36001,14008
36008,22303
36025,49869
36036,31309
36092,36115
36093,22946
36093,34750
36111,22102
36113,52971
36115,36092
36117,78442
36121,36098
36125,65911
36130,29553
36135,30742
36142,307
36181,62001
36181,28050
36181,21686
36196,21305
36212,4983
36221,31637
36239,34579
36240,34670
36240,42808
36249,5241
36259,12909
36266,65632
36272,115561
36274,29553
36274,31712
36274,28086
36274,36212
36274,62009
36274,10481
36274,18413
36274,17610
36274,28470
36274,31877
36274,35488
36274,13758
36274,29903
36274,34597
36274,35024
36274,29559
36274,38772
36274,32991
36274,31427
36274,30742
36274,30334
36274,33710
36274,10228
36274,35934
36277,21686
36283,29903
36285,14008
36288,12780
36306,80316
36306,38327
36310,33958
36328,492804
36336,5121
36336,65632
36341,30882
36341,29553
36341,34490
36341,59837
36342,46964
36345,21587
36357,40543
36359,14008
36376,29559
36382,65439
36388,56683
36399,40261
36399,5121
36399,24977
36399,35298
36402,8136
36410,28086
36417,15278
36427,27134
36432,3805
36432,21056
36433,35478
36433,80589
36433,17166
36433,28086
36438,97589
36443,4967
36446,75222
36446,204354
36448,39743
36478,36484
36485,32837
36512,17249
36520,30996
36520,8136
36527,28050
36547,14008
36548,14008
36553,144621
36573,31675
36574,5121
36577,164473
36578,11815
36585,1208
36601,36696
36601,1529
36612,28086
36616,28086
36616,164208
36631,189208
36647,20112
36660,5121
36660,4653
36662,37654
36671,19486
36679,26114
36679,39805
36679,28086
36682,11573
36684,34572
36704,4408
36708,33784
36726,67758
36736,10609
36773,17610
36774,18345
36774,33605
36774,19558
36791,17610
36799,5121
36802,16874
36802,10290
36807,103835
36807,36573
36813,21305
36815,12690
36821,34671
36838,14008
36853,29209
36857,25071
36862,17647
36862,34999
36874,184217
36892,7205
36898,30742
36902,5121
36905,14008
36907,25789
36910,29553
36910,34145
36911,4983
36911,18747
36914,31711
36930,70031
36930,148638
36930,119449
36930,301919
36935,181721
36945,199110
36956,122748
36958,45075
36958,46930
36975,95067
36978,38009
37001,8247
37012,26601
37015,29757
37023,35401
37024,36274
37042,58172
37042,22946
37042,54626
37047,974
37053,3883
37053,25311
37063,429529
37069,5763
37070,32152
37083,32667
37083,29553
37084,21686
37084,37590
37085,35488
37106,29553
37139,30742
37139,35289
37163,25785
37170,14008
37177,20119
37179,36182
37198,10373
37208,17432
37239,7205
37261,18106
37289,14008
37296,5121
37305,325431
37313,80589
37313,29553
37315,65476
37334,30267
37335,21686
37335,43925
37344,4360
37351,35024
37368,30742
37379,11322
37381,5121
37405,190425
37409,29950
37410,37315
37412,583679
37412,26793
37414,28078
37416,34127
37434,13758
37455,33789
37455,11925
37483,12473
37517,38414
37517,37315
37521,37642
37521,32928
37525,37514
37531,307
37554,32402
37554,1441
37572,573348
37580,5484
37590,37629
37590,61396
37593,36679
37600,34750
37600,22946
37612,34430
37618,459788
37619,35277
37621,5121
37627,90345
37629,21686
37630,22747
37632,16388
37642,37521
37648,9865
37669,37580
37680,37177
37690,11993
37692,72003
37693,13758
37696,19710
37696,1385
37700,13873
37700,9135
37707,146687
37707,29553
37713,34182
37746,33976
37747,100424
37747,203709
37753,39922
37756,36930
37756,37629
37757,29553
37757,80589
37761,4662
37761,26290
37766,37757
37766,37707
37770,5121
37777,8426
37783,11760
37792,37755
37793,35076
37820,5121
37826,35488
37829,80589
37832,72119
37832,17610
37849,37411
37855,44709
37857,37692
37882,25785
37882,9865
37883,5121
37883,37269
37893,28086
37905,34088
37930,5121
37936,17381
37949,10173
37954,46021
37955,96967
37959,579
37961,27653
37961,21144
37963,37313
37987,29553
38009,28050
38016,21686
38021,13792
38026,46826
38027,5121
38027,37755
38028,80589
38043,11798
38062,30334
38062,29757
38064,5121
38064,21686
38067,43502
38084,53202
38117,38780
38117,23404
38117,93654
38123,44898
38125,17610
38125,5121
38130,45082
38156,36274
38156,10031
38156,6328
38156,10228
38156,29553
38156,28086
38156,17610
38156,13758
38156,30742
38156,38162
38157,37753
38158,5121
38158,14008
38159,28050
38160,38028
38167,551445
38169,131
38169,9978
38177,17425
38179,37714
38184,615
38193,21348
38202,22747
38238,39674
38240,35625
38241,14008
38248,168055
38248,38327
38248,125529
38262,5121
38270,5121
38271,29553
38277,36274
38279,38327
38287,39681
38296,29553
38298,5675
38301,1668
38301,16707
38301,37986
38309,80589
38310,28086
38321,21686
38326,867
38327,98702
38327,55868
38336,60601
38336,297999
38336,93975
38343,7391
38344,5675
38345,34800
38363,10525
38371,40133
38381,5121
38400,21686
38406,29553
38406,37083
38410,62941
38412,17610
38412,56313
38414,449533
38422,37849
38432,34588
38434,10481
38449,37651
38450,37411
38460,5121
38463,35625
38466,19171
38474,5466
38488,867
38500,35488
38501,9424
38505,39069
38517,30931
38535,38028
38549,35488
38556,38028
38560,36751
38579,39571
38599,35478
38612,35112
38613,38918
38613,21305
38613,38518
38617,38617
38617,38652
38630,5121
38632,38061
38641,25785
38651,1732
38654,73997
38654,77487
38658,28050
38661,16178
38663,55868
38685,38028
38690,71139
38690,72714
38698,49869
38698,28050
38704,31427
38708,35715
38712,38321
38727,10228
38730,35417
38736,51362
38743,29559
38750,197828
38757,159085
38764,10457
38765,21305
38767,318246
38770,35770
38772,35934
38772,31712
38772,36212
38772,56300
38772,34670
38801,4983
38802,21305
38802,11406
38803,37654
38807,4428
38812,25785
38820,5121
38823,23666
38830,30334
38835,20119
38838,26114
38840,115432
38840,66183
38845,4983
38853,37629
38858,17610
38864,37894
38870,5573
38877,162075
38883,14008
38886,12473
38890,14008
38897,5121
38911,35478
38918,38518
38926,38162
38929,35488
38933,33710
38936,43469
38954,38463
38957,24977
38962,5121
38967,5121
38967,38964
38970,146755
38970,206191
38970,219791
38972,36930
38972,162075
38974,28050
38976,37651
38977,36930
38988,113850
38994,46299
39000,36227
39014,9941
39014,80589
39014,35011
39024,36858
39032,5121
39033,38505
39044,72344
39051,13774
39063,37651
39069,48321
39069,35713
39099,5121
39105,340156
39119,21686
39119,32447
39149,4983
39154,28050
39163,126724
39173,42687
39176,5121
39199,93185
39208,5121
39212,21305
39213,12823
39218,1441
39240,5121
39248,38264
39254,5121
39257,42086
39260,647
39277,39248
39281,192050
39285,77487
39320,2281
39320,39735
39321,37177
39331,38406
39331,37083
39336,28592
39338,35404
39357,7283
39361,5121
39369,29553
39380,29209
39382,6586
39386,38336
39391,21523
39394,137151
39414,7161
39419,49869
39422,5121
39430,49869
39443,35404
39444,62001
39444,32065
39461,40305
39474,73638
39483,42741
39489,40571
39490,14008
39491,35201
39500,34182
39503,29969
39508,11993
39511,14008
39512,29553
39512,36975
39523,35488
39527,38028
39535,5121
39539,4769
39541,14484
39550,18345
39552,17540
39552,54321
39552,30762
39560,21686
39562,19897
39571,10622
39594,96421
39608,37084
39612,16442
39620,2596
39628,547048
39631,37409
39633,39658
39633,17823
39642,26047
39648,5121
39657,38237
39658,33907
39658,39633
39674,38238
39675,35713
39676,38081
39681,34579
39681,37629
39692,5121
39694,14008
39724,38910
39724,38949
39734,14257
39740,22207
39743,35488
39743,36448
39743,29553
39760,252039
39770,33852
39785,55568
39785,10543
39790,143589
39790,37722
39795,33846
39798,20119
39804,25979
39809,37084
39814,50033
39828,28592
39843,30334
39843,35289
39844,41699
39844,41094
39848,29553
39848,37083
39850,453043
39852,18806
39860,28050
39860,58172
39871,80589
39873,14008
39877,5121
39886,5121
39894,3518
39900,35488
39922,37753
39922,319433
39941,34182
39974,21934
39974,57770
39983,35488
40004,5882
40012,35787
40014,5121
40022,13709
40023,75530
40033,12937
40039,22946
40039,30931
40039,23932
40053,358
40054,45496
40068,222549
40074,43386
40085,22242
40090,21183
40097,7825
40102,39769
40107,105587
40109,35855
